draft_age,draft_pick,draft_year,entry,games,played_until,player,player_id,plus_minus,point_share,points,position,team,team_id
18,140,2013,140,,,Teemu Kivihalme,kivihte01,,,,D,Nashville Predators,COL
19,142,2012,142,,,Thomas Spelling,spellth01,,,,RW,New York Rangers,EDM
18,147,2010,147,488,2019,Brendan Gallagher,gallabr01,49,37.2,291,RW,Montreal Canadiens,EDM
18,145,2009,144,,,Brett Flemming,flemmbr01,,,,D,Washington Capitals,NYI
18,147,2008,147,,,Kyle DeCoste,decosky01,,,,RW,Tampa Bay Lightning,TBL
18,148,2007,148,,,Randy Cameron,camerra01,,,,C,Detroit Red Wings,CHI
18,150,2006,150,,,Max Warn,warnma01,,,,LW,Dallas Stars,STL
18,146,2011,146,,,Mattias Backman,backmma01,,,,D,Detroit Red Wings,EDM
18,106,2018,106,,,Curtis Douglas,douglcu01,,,,C,Dallas Stars,BUF
18,133,2017,133,,,Tyler Inamoto,inamoty01,,,,D,Florida Panthers,NJD
18,135,2016,135,,,Joona Koppanen,koppajo01,,,,LW,Boston Bruins,TOR
21,137,2015,137,109,2019,Dominik Simon,simondo01,9,3.4,42,C,Pittsburgh Penguins,EDM
18,139,2014,139,,,Tanner Faith,faithta01,,,,D,Minnesota Wild,FLA
18,141,2013,141,,,Michael Brodzinski,brodzmi01,,,,D,San Jose Sharks,COL
19,143,2012,143,,,Clark Seymour,seymocl01,,,,D,Pittsburgh Penguins,EDM
18,148,2010,148,106,2019,Kevin Gravel,graveke01,-2,3.3,13,D,Los Angeles Kings,EDM
18,146,2009,145,,,Jeff Costello,costeje01,,,,LW,Ottawa Senators,NYI
19,148,2008,148,637,2019,Matt Martin,martima02,-41,6.0,123,LW,New York Islanders,TBL
18,149,2007,149,,,Michael Neal,nealmi01,,,,LW,Dallas Stars,CHI
18,151,2006,151,,,Ryan Daniels,daniery01,,,,G,Ottawa Senators,STL
18,147,2011,147,,,Patrick Koudys,koudypa01,,,,D,Washington Capitals,EDM
18,107,2018,107,,,Joel Hofer,hoferjo01,,,,G,St. Louis Blues,BUF
19,134,2017,134,,,Cole Hults,hultsco01,,,,D,Los Angeles Kings,NJD
20,136,2016,136,,,Cameron Clarke,clarkca01,,,,D,Boston Bruins,TOR
19,138,2015,138,,,Spencer Smallman,smallsp01,,,,RW,Carolina Hurricanes,EDM
20,140,2014,140,,,Daniel Walcott,walcoda01,,,,D,New York Rangers,FLA
18,142,2013,142,,,Fabrice Herzog,herzofa01,,,,RW,Toronto Maple Leafs,COL
18,144,2012,144,,,Henri Kiviaho,kiviahe01,,,,G,Dallas Stars,EDM
18,149,2010,149,,,Michael Parks,parksmi01,,,,RW,Philadelphia Flyers,EDM
18,147,2009,146,97,2019,Phil Varone,varonph01,-20,0.3,17,C,San Jose Sharks,NYI
18,149,2008,149,151,2017,Philip Larsen,larseph01,-9,6.8,37,D,Dallas Stars,TBL
19,150,2007,150,,,Matt Marshall,marshma01,,,,C/RW,Tampa Bay Lightning,CHI
18,152,2006,152,,,Jordan Bendfeld,bendfjo01,,,,D,Phoenix Coyotes,STL
18,148,2011,148,132,2017,Nikita Nesterov,nesteni01,0,6.5,33,D,Tampa Bay Lightning,EDM
18,108,2018,108,,,Demetrios Koumontzis,koumode01,,,,LW,Calgary Flames,BUF
20,135,2017,135,,,Kristoffer Gunnarsson,gunnakr01,,,,D,Vancouver Canucks,NJD
18,137,2016,137,,,Jordan Sambrook,sambrjo01,,,,D,Detroit Red Wings,TOR
19,139,2015,139,63,2019,Christian Jaros,jarosch01,-14,0.8,10,D,Ottawa Senators,EDM
18,141,2014,141,,,Luc Snuggerud,snugglu01,,,,D,Chicago Blackhawks,FLA
18,143,2013,143,,,Anthony Florentino,florean01,,,,D,Buffalo Sabres,COL
18,145,2012,145,,,Cody Payne,payneco01,,,,RW,Boston Bruins,EDM
18,150,2010,150,,,Yasin Cisse,cisseya01,,,,RW,Atlanta Thrashers,EDM
18,148,2009,147,,,Michael Zador,zadormi01,,,,G,Tampa Bay Lightning,NYI
18,150,2008,150,1,2010,Alexander Pechurski,pechual01,0,0.1,0,G,Pittsburgh Penguins,TBL
20,151,2007,151,,,Brett Morrison,morribr02,,,,C,Anaheim Ducks,CHI
18,153,2006,153,,,Stefan Chaput,chapust01,,,,C,Carolina Hurricanes,STL
18,149,2011,149,,,Austen Brassard,brassau01,,,,RW,Winnipeg Jets,EDM
18,109,2018,109,,,Tyler Weiss,weissty01,,,,LW,Colorado Avalanche,BUF
18,136,2017,136,,,Leon Gawanke,gawanle01,,,,D,Winnipeg Jets,NJD
18,138,2016,138,,,Patrick Harper,harpepa01,,,,C,Nashville Predators,TOR
18,140,2015,140,,,Chase Pearson,pearsch01,,,,C,Detroit Red Wings,EDM
18,142,2014,142,,,Tyler Nanne,nannety01,,,,D,New York Rangers,FLA
18,144,2013,144,,,Blake Heinrich,heinrbl01,,,,D,Washington Capitals,COL
18,146,2012,146,,,Francois Tremblay,trembfr01,,,,G,St. Louis Blues,EDM
18,151,2010,151,,,Mirko Hoefflin,hoeffmi02,,,,C,Chicago Blackhawks,EDM
19,149,2009,148,520,2019,Marcus Kruger,krugema01,5,5.3,123,C,Chicago Blackhawks,NYI
19,151,2008,151,,,Julien Cayer,cayerju01,,,,C,Detroit Red Wings,TBL
20,152,2007,152,22,2010,Jon Kalinski,kalinjo01,-4,0.2,5,LW,Philadelphia Flyers,CHI
18,154,2006,154,,,Matthew McCollem,mccolma01,,,,LW,St. Louis Blues,STL
18,150,2011,150,76,2018,Frank Corrado,corrafr01,-24,0.3,8,D,Vancouver Canucks,EDM
18,110,2018,110,,,Xavier Bernard,bernaxa01,,,,D,New Jersey Devils,BUF
18,137,2017,137,,,Noah Cates,catesno01,,,,LW,Philadelphia Flyers,NJD
18,139,2016,139,,,Linus Hogberg,hogbeli01,,,,D,Philadelphia Flyers,TOR
18,141,2015,141,,,Veeti Vainio,vainive01,,,,D,Columbus Blue Jackets,EDM
18,143,2014,143,,,Miguel Fidler,fidlemi02,,,,LW,Florida Panthers,FLA
18,145,2013,145,,,Anton Cederholm,cederan01,,,,D,Vancouver Canucks,COL
19,147,2012,147,276,2019,Ben Hutton,huttobe01,-75,9.6,70,D,Vancouver Canucks,EDM
18,152,2010,152,,,Joe Rogalski,rogaljo01,,,,D,Pittsburgh Penguins,EDM
18,150,2009,149,210,2019,Nick Jensen,jenseni02,-11,8.5,48,D,Detroit Red Wings,NYI
18,152,2008,152,251,2019,Mark Barberio,barbema01,-1,10.7,54,D,Tampa Bay Lightning,TBL
18,153,2007,153,126,2019,Scott Darling,darlisc01,0,18.5,0,G,Phoenix Coyotes,CHI
20,155,2006,155,,,Peter Aston,astonpe01,,,,D,Florida Panthers,STL
18,151,2011,151,33,2018,Rob O'Gara,ogararo01,-6,0.4,3,D,Boston Bruins,EDM
18,111,2018,111,,,Jachym Kondelik,kondeja01,,,,C,Nashville Predators,BUF
19,138,2017,138,,,Drake Rymsha,rymshdr01,,,,C,Los Angeles Kings,NJD
18,140,2016,140,,,Cole Candella,candeco01,,,,D,Vancouver Canucks,TOR
18,142,2015,142,36,2019,Rudolfs Balcers,balceru01,-7,0.9,14,LW,San Jose Sharks,EDM
19,144,2014,144,62,2019,Anton Lindholm,lindhan01,-5,0.8,4,D,Colorado Avalanche,FLA
20,146,2013,146,,,Patrik Bartosak,bartopa01,,,,G,Los Angeles Kings,COL
18,148,2012,148,,,Niklas Tikkinen,tikkini01,,,,D,Phoenix Coyotes,EDM
18,153,2010,153,,,Corey Durocher,durocco01,,,,LW,Florida Panthers,EDM
18,151,2009,150,,,Andy Bathgate,bathgan02,,,,C,Pittsburgh Penguins,NYI
20,153,2008,153,,,Justin Azevedo,azeveju01,,,,C,Los Angeles Kings,TBL
19,154,2007,154,,,Dan Dunn,dunnda02,,,,G,Washington Capitals,CHI
18,156,2006,156,,,Jan-Mikael Juutilainen,juutija01,,,,C,Chicago Blackhawks,STL
18,152,2011,152,5,2014,David Broll,brollda01,1,0.1,1,LW,Toronto Maple Leafs,EDM
19,112,2018,112,,,John St. Ivany,stivajo01,,,,D,Philadelphia Flyers,BUF
21,139,2017,139,22,2018,Sebastian Aho,ahose02,-5,0.3,4,D,New York Islanders,NJD
18,141,2016,141,4,2019,Timothy Gettinger,gettiti01,0,0.0,0,LW,New York Rangers,TOR
18,143,2015,143,,,Connor Hobbs,hobbsco01,,,,D,Washington Capitals,EDM
18,145,2014,145,,,Anthony Angello,angelan01,,,,C,Pittsburgh Penguins,FLA
19,147,2013,147,,,Grant Besse,bessegr01,,,,RW,Anaheim Ducks,COL
18,149,2012,149,,,Travis Brown,browntr01,,,,D,Chicago Blackhawks,EDM
20,154,2010,154,262,2019,Dalton Prout,proutda01,-13,7.4,38,D,Columbus Blue Jackets,EDM
19,152,2009,151,425,2019,Anders Lee,leean01,11,32.9,258,C,New York Islanders,NYI
18,154,2008,154,,,Chris Carrozzi,carroch01,,,,G,Atlanta Thrashers,TBL
18,155,2007,155,,,Jens Hellgren,hellgje01,,,,D,Colorado Avalanche,CHI
18,157,2006,157,,,Brent Gwidt,gwidtbr01,,,,C,Washington Capitals,STL
18,153,2011,153,,,Gabriel Beaupre,beaupga01,,,,D,Colorado Avalanche,EDM
18,113,2018,113,,,Aidan Dudas,dudasai01,,,,C,Los Angeles Kings,BUF
20,140,2017,140,,,Zach Fischer,fischza01,,,,RW,Calgary Flames,NJD
20,142,2016,142,,,Michael Eyssimont,eyssimi01,,,,C,Los Angeles Kings,TOR
19,144,2015,144,,,Carl Neill,neillca01,,,,D,Vancouver Canucks,EDM
18,146,2014,146,50,2019,Anders Bjork,bjorkan01,1,1.1,15,LW,Boston Bruins,FLA
20,148,2013,148,54,2019,Jonny Brodzinski,brodzjo01,6,1.2,11,C,Los Angeles Kings,COL
18,150,2012,150,157,2019,Alexander Kerfoot,kerfoal01,-16,7.9,85,C,New Jersey Devils,EDM
18,155,2010,155,,,Kendall McFaull,mcfauke01,,,,D,Atlanta Thrashers,EDM
19,153,2009,152,,,Dave Labrecque,labreda01,,,,C,Philadelphia Flyers,NYI
18,155,2008,155,,,Anthony Nigro,nigroan01,,,,C,St. Louis Blues,TBL
18,156,2007,156,,,Richard Greenop,greenri02,,,,C,Chicago Blackhawks,CHI
18,158,2006,158,,,Levi Nelson,nelsole01,,,,C,Boston Bruins,STL
18,154,2011,154,,,Eddie Wittchow,wittced01,,,,D,Florida Panthers,EDM
19,114,2018,114,,,Ivan Prosvetov,prosviv01,,,,G,Arizona Coyotes,BUF
18,141,2017,141,,,Fedor Gordeev,gordefe01,,,,D,Toronto Maple Leafs,NJD
18,143,2016,143,,,Mathias From,fromma01,,,,W,Chicago Blackhawks,TOR
19,145,2015,145,,,Karel Vejmelka,vejmeka01,,,,G,Nashville Predators,EDM
18,147,2014,147,,,Daniel Audette,audetda01,,,,C,Montreal Canadiens,FLA
18,149,2013,149,,,Matej Paulovic,pauloma01,,,,LW,Dallas Stars,COL
19,151,2012,151,250,2019,Colin Miller,milleco02,-4,16.4,99,D,Los Angeles Kings,EDM
18,156,2010,156,,,Brendan O'Donnell,odonnbr01,,,,C,Tampa Bay Lightning,EDM
18,154,2009,153,,,Brandon Maxwell,maxwebr03,,,,G,Colorado Avalanche,NYI
18,156,2008,156,591,2019,Jared Spurgeon,spurgja01,50,53.5,248,D,New York Islanders,TBL
18,157,2007,157,,,William Quist,quistwi01,,,,LW,Edmonton Oilers,CHI
18,159,2006,159,,,Jesse Dudas,dudasje01,,,,D,Columbus Blue Jackets,STL
18,155,2011,155,,,Andrew Fritsch,fritsan01,,,,RW,Phoenix Coyotes,EDM
18,115,2018,115,,,Paul Cotter,cottepa01,,,,C,Vegas Golden Knights,BUF
19,142,2017,142,,,Jonathan Dugan,duganjo01,,,,LW,Vegas Golden Knights,NJD
20,144,2016,144,,,Conner Bleackley,bleacco02,,,,C,St. Louis Blues,TOR
18,146,2015,146,,,Luke Opilka,opilklu01,,,,G,St. Louis Blues,EDM
18,148,2014,148,,,Andreas Soderberg,soderan01,,,,D,Chicago Blackhawks,FLA
18,150,2013,150,,,Wiley Sherman,shermwi01,,,,D,Boston Bruins,COL
18,152,2012,152,,,Daniel Zaar,zaarda01,,,,RW,Columbus Blue Jackets,EDM
18,157,2010,157,353,2019,Jesper Fast,fastje01,-4,8.5,118,RW,New York Rangers,EDM
18,155,2009,154,,,Jimmy Bubnick,bubniji01,,,,C,Atlanta Thrashers,NYI
19,157,2008,157,527,2019,Cam Atkinson,atkinca01,31,43.2,342,RW,Columbus Blue Jackets,TBL
18,158,2007,158,11,2012,Allen York,yorkal01,0,1.4,0,G,Columbus Blue Jackets,CHI
20,160,2006,160,586,2019,Andrew MacDonald,macdoan01,-11,31.3,161,D,New York Islanders,STL
19,156,2011,156,,,Darren Kramer,krameda01,,,,C,Ottawa Senators,EDM
18,116,2018,116,,,Jackson Perbix,perbija01,,,,RW,Anaheim Ducks,BUF
18,143,2017,143,,,Marlan Studenic,studema01,,,,RW,New Jersey Devils,NJD
18,145,2016,145,,,Beck Malenstyn,malenbe01,,,,LW,Washington Capitals,TOR
18,147,2015,147,,,Ryan Pilon,pilonry01,,,,D,New York Islanders,EDM
18,149,2014,149,13,2019,Rourke Chartier,chartro01,-5,-0.2,1,C,San Jose Sharks,FLA
18,151,2013,151,,,Gage Ausmus,ausmuga01,,,,D,San Jose Sharks,COL
20,153,2012,153,,,John McCarron,mccarjo02,,,,RW,Edmonton Oilers,EDM
18,158,2010,158,,,Maxim Kitsyn,kitsyma01,,,,LW,Los Angeles Kings,EDM
19,156,2009,155,,,Michael Pelech,pelecmi01,,,,C/LW,Los Angeles Kings,NYI
19,158,2008,158,,,Grant Rollheiser,rollhgr01,,,,G,Toronto Maple Leafs,TBL
18,159,2007,159,,,Alain Goulet,gouleal01,,,,D,Boston Bruins,CHI
20,161,2006,161,488,2017,Viktor Stalberg,stalbvi01,-6,16.4,168,LW,Toronto Maple Leafs,STL
19,157,2011,157,1,2016,Jason Kasdorf,kasdoja01,0,0.0,0,G,Winnipeg Jets,EDM
18,117,2018,117,,,Linus Lindstrand Cronholm,lindsli03,,,,D,Buffalo Sabres,BUF
19,144,2017,144,,,Parker Foo,foopa01,,,,LW,Chicago Blackhawks,NJD
18,146,2016,146,,,Nicholas Caamano,caamani01,,,,RW,Dallas Stars,TOR
18,148,2015,148,34,2019,Troy Terry,terrytr01,8,1.3,13,C RW,Anaheim Ducks,EDM
18,150,2014,150,,,Alec Dillon,dilloal01,,,,G,Los Angeles Kings,FLA
19,152,2013,152,37,2019,Joshua Brown,brownjo01,-3,0.5,2,D,Florida Panthers,COL
18,154,2012,154,,,Erik Nystrom,nystrer02,,,,LW,Montreal Canadiens,EDM
18,159,2010,159,,,Johan Gustafsson,gustajo02,,,,G,Minnesota Wild,EDM
18,157,2009,156,,,Evan Bloodoff,bloodev01,,,,LW,Phoenix Coyotes,NYI
20,159,2008,159,,,Brett Hextall,hextabr03,,,,C,Phoenix Coyotes,TBL
18,160,2007,160,148,2019,Anthony Peluso,pelusan01,-4,0.3,14,RW,St. Louis Blues,CHI
20,162,2006,162,,,Julian Walker,walkeju01,,,,W,Minnesota Wild,STL
18,158,2011,158,162,2019,Lukas Sedlak,sedlalu01,2,2.0,27,C,Columbus Blue Jackets,EDM
19,118,2018,118,,,Mac Hollowell,holloma01,,,,D,Toronto Maple Leafs,BUF
18,145,2017,145,,,Calle Sjalin,sjalica01,,,,D,New York Rangers,NJD
18,147,2016,147,,,Axel Jonsson-Fjallby,jonssax01,,,,LW,Washington Capitals,TOR
18,149,2015,149,61,2019,Adam Gaudette,gaudead01,-6,0.5,12,C,Vancouver Canucks,EDM
18,151,2014,151,,,Christopher Brown,brownch02,,,,C,Buffalo Sabres,FLA
19,153,2013,153,,,Ben Storm,stormbe01,,,,D,Colorado Avalanche,COL
18,155,2012,155,,,Jesse Graham,grahaje01,,,,D,New York Islanders,EDM
18,160,2010,160,,,Tanner Lane,laneta01,,,,C,Atlanta Thrashers,EDM
18,158,2009,157,31,2015,Jerry D'Amigo,damigje01,-5,-0.2,3,RW,Toronto Maple Leafs,NYI
18,160,2008,160,119,2019,Luke Witkowski,witkolu01,-7,1.6,10,D,Tampa Bay Lightning,TBL
19,161,2007,161,449,2019,Patrick Maroon,maroopa01,9,21.5,206,LW,Philadelphia Flyers,CHI
20,163,2006,163,8,2011,Sergei Shirokov,shirose01,-3,-0.1,1,RW,Vancouver Canucks,STL
18,159,2011,159,,,Reece Scarlett,scarlre01,,,,D,New Jersey Devils,EDM
18,119,2018,119,,,Curtis Hall,hallcu01,,,,C,Boston Bruins,BUF
18,146,2017,146,,,Kirill Maksimov,maksiki01,,,,RW,Edmonton Oilers,NJD
18,148,2016,148,,,Christopher Paquette,paquech01,,,,C,Tampa Bay Lightning,TOR
18,150,2015,150,,,Ryan Zuhlsdorf,zuhlsry01,,,,D,Tampa Bay Lightning,EDM
18,152,2014,152,,,Joey Dudek,dudekjo01,,,,C,New Jersey Devils,FLA
19,154,2013,154,,,Henri Ikonen,ikonehe01,,,,LW,Tampa Bay Lightning,COL
18,156,2012,156,253,2019,Connor Brown,brownco02,12,8.6,99,RW,Toronto Maple Leafs,EDM
19,161,2010,161,,,Andreas Dahlstrom,dahlsan01,,,,C,Anaheim Ducks,EDM
18,159,2009,158,99,2018,Curtis McKenzie,mckencu01,-1,1.6,23,LW,Dallas Stars,NYI
20,161,2008,161,,,Mats Froshaug ,froshma01,,,,C,Vancouver Canucks,TBL
19,162,2007,162,121,2015,Brett Bellemore,bellebr01,-2,5.2,20,D,Carolina Hurricanes,CHI
18,164,2006,164,,,Constantin Braun,braunco01,,,,D,Los Angeles Kings,STL
19,160,2011,160,335,2019,Josh Manson,mansojo01,52,23.1,88,D,Anaheim Ducks,EDM
18,120,2018,120,,,Philipp Kurashev,kurasph01,,,,C,Chicago Blackhawks,BUF
18,147,2017,147,,,Jacob Golden,goldeja01,,,,D,Minnesota Wild,NJD
18,149,2016,149,,,Graham McPhee,mcphegr01,,,,LW,Edmonton Oilers,TOR
18,151,2015,151,,,Radovan Bondra,bondrra01,,,,RW,Chicago Blackhawks,EDM
20,153,2014,153,,,Tyler Vesel,veselty01,,,,C,Edmonton Oilers,FLA
19,155,2013,155,,,Emil Pettersson,petteem01,,,,C,Nashville Predators,COL
18,157,2012,157,,,Ryan Rupert,ruperry01,,,,C,Toronto Maple Leafs,EDM
19,162,2010,162,162,2019,Brandon Davidson,davidbr01,-17,4.6,23,D,Edmonton Oilers,EDM
20,160,2009,159,,,Corey Cowick,cowicco01,,,,LW,Ottawa Senators,NYI
20,162,2008,162,,,Jonathan Carlsson,carlsjo02,,,,D,Chicago Blackhawks,TBL
18,163,2007,163,,,Nichlas Torp,torpni01,,,,D,Montreal Canadiens,CHI
18,165,2006,165,,,Jonas Enlund,enlunjo01,,,,C,Atlanta Thrashers,STL
18,161,2011,161,,,Steve Michalek,michast01,,,,G,Minnesota Wild,EDM
20,121,2018,121,,,Alexander Green,greenal01,,,,D,Tampa Bay Lightning,BUF
20,148,2017,148,,,Kale Howarth,howarka01,,,,LW,Columbus Blue Jackets,NJD
19,150,2016,150,,,Manuel Wiederer,wiedema01,,,,C,San Jose Sharks,TOR
18,152,2015,152,,,Giorgio Estephan,estepgi01,,,,C,Buffalo Sabres,EDM
18,154,2014,154,,,Aaron Haydon,haydoaa01,,,,D,Dallas Stars,FLA
18,156,2013,156,,,Tyler Ganly,ganlyty01,,,,D,Carolina Hurricanes,COL
18,158,2012,158,9,2018,Christoph Bertschy,bertsch02,1,0.0,1,C,Minnesota Wild,EDM
18,163,2010,163,,,Konrad Abeltshauser,abeltko01,,,,D,San Jose Sharks,EDM
19,161,2009,160,186,2019,Darcy Kuemper,kuempda01,0,31.5,4,G,Minnesota Wild,NYI
18,163,2008,163,52,2013,Teemu Hartikainen,hartite01,-10,0.5,13,C,Edmonton Oilers,TBL
18,164,2007,164,27,2018,Chris Didomenico,didomch01,-4,1.0,10,C,Toronto Maple Leafs,CHI
18,166,2006,166,,,Tyler Ruegsegger,ruegsty01,,,,C,Toronto Maple Leafs,STL
18,162,2011,162,,,Ryan Tesink,tesinry01,,,,C,St. Louis Blues,EDM
18,122,2018,122,,,Milos Roman,romanmi01,,,,C,Calgary Flames,BUF
18,149,2017,149,,,Jarret Tyszka,tyszkja01,,,,D,Montreal Canadiens,NJD
18,151,2016,151,,,Niclas Almari,almarni01,,,,D,Pittsburgh Penguins,TOR
18,153,2015,153,,,Kristian Oldham,oldhakr01,,,,G,Tampa Bay Lightning,EDM
20,155,2014,155,,,Kyle Schempp,schemky01,,,,C,New York Islanders,FLA
19,157,2013,157,,,Tim Harrison,harriti01,,,,RW,Calgary Flames,COL
18,159,2012,159,,,Collin Olson,olsonco01,,,,G,Carolina Hurricanes,EDM
18,164,2010,164,,,Stephen Macaulay,macaust01,,,,LW,St. Louis Blues,EDM
19,162,2009,161,,,Jaroslav Janus,janusja01,,,,G,Tampa Bay Lightning,NYI
18,164,2008,164,,,Nick Crawford,crawfni01,,,,D,Buffalo Sabres,TBL
20,165,2007,165,,,Patrik Zackrisson,zackrpa01,,,,RW,San Jose Sharks,CHI
18,167,2006,167,,,Juraj Simek,simekju01,,,,LW,Vancouver Canucks,STL
18,163,2011,163,,,Matt Mahalak,mahalma01,,,,G,Carolina Hurricanes,EDM
19,123,2018,123,,,Jack Gorniak,gornija01,,,,LW,Montreal Canadiens,BUF
18,150,2017,150,,,Jakub Galvas,galvaja01,,,,D,Chicago Blackhawks,NJD
20,152,2016,152,,,Jonathan Walker,walkejo01,,,,D,Toronto Maple Leafs,TOR
18,154,2015,154,,,John Marino,marinjo01,,,,D,Edmonton Oilers,EDM
18,156,2014,156,,,Kyle Pettit,pettiky01,,,,C,Vancouver Canucks,FLA
18,158,2013,158,,,Ben Betker,betkebe01,,,,D,Edmonton Oilers,COL
18,160,2012,160,,,Ryan Olsen,olsenry01,,,,C,Winnipeg Jets,EDM
18,165,2010,165,8,2017,Zane Gothberg,mcintza01,0,-0.1,0,G,Boston Bruins,EDM
18,163,2009,162,,,Jere Sallinen,sallije01,,,,RW,Minnesota Wild,NYI
19,165,2008,165,2,2012,Mike Murphy,murphmi02,0,0.1,0,G,Carolina Hurricanes,TBL
18,166,2007,166,,,Blake Kessel,kessebl01,,,,D,New York Islanders,CHI
19,168,2006,168,,,Dane Crowley,crowlda01,,,,D,Tampa Bay Lightning,STL
18,164,2011,164,49,2019,Laurent Brossoit,brossla01,0,7.4,1,G,Calgary Flames,EDM
19,124,2018,124,,,Mitchell Gibson,gibsomi01,,,,G,Washington Capitals,BUF
18,151,2017,151,,,Sebastian Walfridsson,walfrse01,,,,D,Washington Capitals,NJD
18,153,2016,153,,,Aapeli Rasanen,rasanaa01,,,,C,Edmonton Oilers,TOR
19,155,2015,155,,,Stephen Desrocher,desrost01,,,,D,Toronto Maple Leafs,EDM
19,157,2014,157,,,Jake Marchment,marchja01,,,,C,Los Angeles Kings,FLA
18,159,2013,159,1,2017,Sean Malone,malonse01,0,0.0,0,C,Buffalo Sabres,COL
18,161,2012,161,103,2019,Jake Dotchin,dotchja01,23,5.7,23,D,Tampa Bay Lightning,EDM
18,166,2010,166,,,Drew Czerwonka,czerwdr01,,,,LW,Edmonton Oilers,EDM
19,164,2009,163,2,2014,Connor Knapp,knappco01,,0.0,1,G,Buffalo Sabres,NYI
19,166,2008,166,,,Jeff Foss,fossje01,,,,D,Nashville Predators,TBL
21,167,2007,167,10,2011,Johan Harju,harjujo01,-2,0.2,3,LW,Tampa Bay Lightning,CHI
18,169,2006,169,,,Chris Auger,augerch01,,,,C,Chicago Blackhawks,STL
18,165,2011,165,,,Matej Stransky,stranma01,,,,RW,Dallas Stars,EDM
18,125,2018,125,,,Miska Kukkonen,kukkomi01,,,,D,Buffalo Sabres,BUF
18,152,2017,152,,,Jan Drozg,drozgja01,,,,LW,Pittsburgh Penguins,NJD
19,154,2016,154,,,Jakob Stukel,stukeja01,,,,LW,Vancouver Canucks,TOR
18,156,2015,156,,,Jake Massie,massija01,,,,D,Carolina Hurricanes,EDM
19,158,2014,158,,,Nolan Vesey,veseyno01,,,,LW,Toronto Maple Leafs,FLA
20,160,2013,160,,,Myles Bell,bellmy01,,,,RW,New Jersey Devils,COL
18,162,2012,162,80,2019,Joseph Blandisi,blandjo01,-23,1.4,26,C/RW,Colorado Avalanche,EDM
18,167,2010,167,,,Tyler Stahl,stahlty01,,,,D,Carolina Hurricanes,EDM
20,165,2009,164,24,2013,Scott Timmins,timmisc01,-10,-0.6,1,C,Florida Panthers,NYI
18,167,2008,167,,,Joel Chouinard,chouijo01,,,,D,Colorado Avalanche,TBL
19,168,2007,168,546,2019,Carl Hagelin,hagelca01,90,26.1,241,LW,New York Rangers,CHI
19,170,2006,170,,,Alexander Bumagin,bumagal01,,,,W,Edmonton Oilers,STL
20,166,2011,166,,,Daniil Sobchenko,sobchda01,,,,C,San Jose Sharks,EDM
18,126,2018,126,,,Angus Crookshank,crookan01,,,,LW,Ottawa Senators,BUF
18,153,2017,153,,,Olle Eriksson Ek,eriksol01,,,,G,Anaheim Ducks,NJD
19,155,2016,155,,,Peter Thome,thomepe01,,,,G,Columbus Blue Jackets,TOR
19,157,2015,157,51,2019,Brett Seney,seneybr01,-14,0.6,13,LW,New Jersey Devils,EDM
18,159,2014,159,,,Steven Spinner,spinnst01,,,,RW,Washington Capitals,FLA
20,161,2013,161,,,Chris Leblanc,leblach01,,,,RW,Ottawa Senators,COL
19,163,2012,163,63,2019,Linus Ullmark,ullmali01,0,10.2,1,G,Buffalo Sabres,EDM
20,168,2010,168,132,2019,Anthony Bitetto,bitetan01,-10,3.0,19,D,Nashville Predators,EDM
18,166,2009,165,,,Scott Valentine,valensc01,,,,D,Anaheim Ducks,NYI
20,168,2008,168,,,Ryley Grantham,grantry01,,,,C,Calgary Flames,TBL
18,169,2007,169,,,Radim Ostrcil,ostrcra01,,,,D,Boston Bruins,CHI
18,171,2006,171,,,Brian Day,daybr01,,,,RW,New York Islanders,STL
20,167,2011,167,7,2014,Nathan Lieuwen,lieuwna01,,1.0,0,G,Buffalo Sabres,EDM
18,127,2018,127,,,Wyatte Wylie,wyliewy01,,,,D,Philadelphia Flyers,BUF
18,154,2017,154,,,Tomas Vomacka,vomacto01,,,,G,Nashville Predators,NJD
18,156,2016,156,,,Eetu Tuulola,tuuloee01,,,,RW,Calgary Flames,TOR
18,158,2015,158,6,2019,Cooper Marody,marodco01,-1,-0.1,0,C,Philadelphia Flyers,EDM
18,160,2014,160,,,Pontus Sjalin,sjalipo01,,,,D,Minnesota Wild,FLA
18,162,2013,162,,,Merrick Madsen,madseme01,,,,G,Philadelphia Flyers,COL
18,164,2012,164,,,Simon Fernholm,fernhsi01,,,,D,Nashville Predators,EDM
18,169,2010,169,,,Sebastian Owuya,owuyase01,,,,D,Atlanta Thrashers,EDM
19,167,2009,166,,,Anton Blomqvist,blomqan01,,,,D,Columbus Blue Jackets,NYI
20,169,2008,169,237,2017,Ben Smith,smithbe01,-3,3.8,54,RW,Chicago Blackhawks,TBL
18,170,2007,170,,,Harri Ilvonen,ilvonha01,,,,D,Minnesota Wild,CHI
20,172,2006,172,3,2008,Petteri Wirtanen,wirtape01,1,0.2,1,C,Anaheim Ducks,STL
18,168,2011,168,,,Daniel Pribyl,pribyda01,,,,C,Montreal Canadiens,EDM
18,128,2018,128,,,Cole Fonstad,fonstco01,,,,C,Montreal Canadiens,BUF
20,155,2017,155,,,Linus Olund,olundli01,,,,C,Pittsburgh Penguins,NJD
18,157,2016,157,,,Mikhail Berdin,berdimi01,,,,G,Winnipeg Jets,TOR
